transaction_id,cust_id,trans_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,Date
99182597993,270469,06-05-2011,4,3,1,382,40.11,422.11,TeleShop,6-5-2020
51346629819,270895,06-04-2011,12,5,2,74,15.54,163.54,TeleShop,6-4-2020
13142289102,271822,06-04-2011,10,3,-5,-825,433.125,-4558.125,TeleShop,6-4-2020
48739179495,274782,06-04-2011,9,3,1,127,13.335,140.335,e-Shop,6-4-2020
16915576082,272314,06-04-2011,9,3,3,236,74.34,782.34,e-Shop,6-4-2020
34385999995,269546,06-04-2011,7,5,2,453,95.13,1001.13,Flagship store,6-4-2020
47329945459,267425,06-04-2011,5,3,3,1161,365.715,3848.715,Flagship store,6-4-2020
28766960593,271558,06-04-2011,6,5,3,655,206.325,2171.325,TeleShop,6-4-2020
84239328473,267028,06-04-2011,6,5,5,1240,651,6851,MBR,6-4-2020
96280774702,269233,06-04-2011,3,2,-4,-1459,612.78,-6448.78,Flagship store,6-4-2020
84116834575,271239,06-04-2011,12,6,1,821,86.205,907.205,MBR,6-4-2020
98365206197,268934,06-04-2011,8,3,4,697,292.74,3080.74,MBR,6-4-2020
37903203832,274972,06-03-2011,11,5,4,406,170.52,1794.52,MBR,6-3-2020
43095630030,272682,06-03-2011,8,3,3,433,136.395,1435.395,e-Shop,6-3-2020
20829915679,267768,06-03-2011,8,3,3,1028,323.82,3407.82,e-Shop,6-3-2020
21429743804,269528,06-03-2011,1,4,5,985,517.125,5442.125,TeleShop,6-3-2020
35945678971,273265,06-03-2011,12,6,1,942,98.91,1040.91,e-Shop,6-3-2020
19048050518,274591,06-03-2011,11,6,5,1354,710.85,7480.85,TeleShop,6-3-2020
46549370667,269266,06-03-2011,10,6,4,136,57.12,601.12,e-Shop,6-3-2020
10682151944,270738,06-03-2011,4,2,2,1314,275.94,2903.94,TeleShop,6-3-2020
80195267228,268492,06-03-2011,4,4,2,781,164.01,1726.01,e-Shop,6-3-2020
85159289036,272168,06-03-2011,1,1,5,131,68.775,723.775,Flagship store,6-3-2020
92481057802,270457,06-03-2011,12,5,4,805,338.1,3558.1,Flagship store,6-3-2020
73449880608,268149,06-03-2011,3,1,2,656,137.76,1449.76,e-Shop,6-3-2020
67020782734,270419,06-03-2011,11,5,5,495,259.875,2734.875,e-Shop,6-3-2020
92291569524,266952,06-03-2011,12,6,1,1112,116.76,1228.76,Flagship store,6-3-2020
97850138503,273752,06-03-2011,4,1,2,947,198.87,2092.87,e-Shop,6-3-2020
71308225311,266822,06-03-2011,4,3,4,1023,429.66,4521.66,e-Shop,6-3-2020
68198073415,271688,06-03-2011,4,1,1,367,38.535,405.535,Flagship store,6-3-2020
64465350576,274199,06-03-2011,12,5,5,1314,689.85,7259.85,e-Shop,6-3-2020
18631165169,270303,06-02-2011,4,1,1,647,67.935,714.935,MBR,6-2-2020
49687685431,270091,06-02-2011,12,6,1,481,50.505,531.505,e-Shop,6-2-2020
36020671547,268697,06-02-2011,11,6,5,1410,740.25,7790.25,TeleShop,6-2-2020
51072964613,272404,06-02-2011,3,5,5,645,338.625,3563.625,e-Shop,6-2-2020
25866100166,270252,06-02-2011,10,6,-5,-273,143.325,-1508.325,MBR,6-2-2020
42834316986,271297,06-02-2011,10,3,-5,-721,378.525,-3983.525,e-Shop,6-2-2020
23180380934,274653,06-02-2011,2,6,3,508,160.02,1684.02,TeleShop,6-2-2020
115261786,271509,06-02-2011,7,5,4,1172,492.24,5180.24,e-Shop,6-2-2020
9243611571,270905,06-02-2011,10,3,4,463,194.46,2046.46,e-Shop,6-2-2020
41811058465,270594,06-02-2011,4,2,5,440,231,2431,TeleShop,6-2-2020
17703593917,272148,06-02-2011,3,2,3,738,232.47,2446.47,Flagship store,6-2-2020
60389507775,273481,06-02-2011,3,1,3,295,92.925,977.925,e-Shop,6-2-2020
46578629807,267279,06-02-2011,12,6,3,114,35.91,377.91,e-Shop,6-2-2020
13637233516,267907,06-02-2011,12,5,1,1074,112.77,1186.77,TeleShop,6-2-2020
3822533468,271262,06-02-2011,4,4,4,1441,605.22,6369.22,MBR,6-2-2020
85366770556,273900,06-02-2011,8,3,1,151,15.855,166.855,Flagship store,6-2-2020
67779063215,268551,06-02-2011,11,6,4,353,148.26,1560.26,e-Shop,6-2-2020
65235049987,269471,06-02-2011,12,6,1,465,48.825,513.825,e-Shop,6-2-2020
95770657494,267704,06-02-2011,5,3,3,76,23.94,251.94,MBR,6-2-2020
68771978510,270602,06-02-2011,8,3,-3,-957,301.455,-3172.455,MBR,6-2-2020
92646321365,267575,06-02-2011,11,5,2,1456,305.76,3217.76,Flagship store,6-2-2020
77130817150,271285,06-02-2011,3,5,4,984,413.28,4349.28,e-Shop,6-2-2020
5080961703,269948,06-01-2011,3,5,2,295,61.95,651.95,TeleShop,6-1-2020
31363411784,268001,06-01-2011,1,1,5,575,301.875,3176.875,TeleShop,6-1-2020
30885426860,268332,06-01-2011,12,6,1,653,68.565,721.565,TeleShop,6-1-2020
39800982139,266952,06-01-2011,4,2,3,1318,415.17,4369.17,e-Shop,6-1-2020
14330017091,270171,06-01-2011,3,2,5,456,239.4,2519.4,e-Shop,6-1-2020
7944408766,268282,06-01-2011,2,6,1,1442,151.41,1593.41,MBR,6-1-2020
50802946406,273131,06-01-2011,1,2,1,1385,145.425,1530.425,e-Shop,6-1-2020
15033880978,268334,06-01-2011,12,5,3,601,189.315,1992.315,e-Shop,6-1-2020
43088045920,271927,06-01-2011,10,6,2,1334,280.14,2948.14,Flagship store,6-1-2020
53811228598,267066,06-01-2011,8,3,1,387,40.635,427.635,e-Shop,6-1-2020
11825633618,268629,06-01-2011,10,5,5,740,388.5,4088.5,e-Shop,6-1-2020
70277687740,272230,06-01-2011,2,6,5,114,59.85,629.85,MBR,6-1-2020
68771978510,270602,06-01-2011,8,3,3,957,301.455,3172.455,MBR,6-1-2020
85910231864,270678,06-01-2011,4,2,5,1337,701.925,7386.925,e-Shop,6-1-2020
91436828664,268440,06-01-2011,5,3,1,1194,125.37,1319.37,e-Shop,6-1-2020
86872334794,267309,06-01-2011,10,6,2,434,91.14,959.14,Flagship store,6-1-2020
92685279607,268710,06-01-2011,11,6,-1,-765,80.325,-845.325,Flagship store,6-1-2020
81744965216,272775,06-01-2011,4,3,5,786,412.65,4342.65,e-Shop,6-1-2020
29362064152,270894,5-31-2011,7,5,5,555,291.375,3066.375,MBR,5-31-2020
44009647551,268973,5-31-2011,8,3,1,181,19.005,200.005,MBR,5-31-2020
42134777680,272411,5-31-2011,10,5,4,530,222.6,2342.6,Flagship store,5-31-2020
56624954519,271232,5-31-2011,4,2,2,1137,238.77,2512.77,Flagship store,5-31-2020
42834316986,271297,5-31-2011,10,3,5,721,378.525,3983.525,e-Shop,5-31-2020
3795900710,269570,5-31-2011,2,6,1,601,63.105,664.105,MBR,5-31-2020
55891245673,269141,5-31-2011,11,5,4,442,185.64,1953.64,e-Shop,5-31-2020
17941702454,267707,5-31-2011,6,5,3,188,59.22,623.22,e-Shop,5-31-2020
32652438349,268277,5-31-2011,3,5,5,1222,641.55,6751.55,TeleShop,5-31-2020
7166520492,275081,5-31-2011,3,2,-4,-1240,520.8,-5480.8,TeleShop,5-31-2020
65286094861,267068,5-31-2011,5,3,1,1027,107.835,1134.835,TeleShop,5-31-2020
71008386331,274438,5-31-2011,4,4,4,148,62.16,654.16,MBR,5-31-2020
85737220510,273822,5-31-2011,10,3,5,380,199.5,2099.5,e-Shop,5-31-2020
65131861083,273507,5-31-2011,1,4,2,379,79.59,837.59,e-Shop,5-31-2020
93782548693,268716,5-31-2011,6,5,3,738,232.47,2446.47,Flagship store,5-31-2020
76504651442,272508,5-31-2011,1,4,2,306,64.26,676.26,MBR,5-31-2020
39689324071,270031,5-30-2011,3,2,3,567,178.605,1879.605,e-Shop,5-30-2020
34224495171,272317,5-30-2011,1,4,-3,-1248,393.12,-4137.12,e-Shop,5-30-2020
31203795515,274093,5-30-2011,3,1,1,641,67.305,708.305,e-Shop,5-30-2020
59326321578,268216,5-30-2011,7,5,2,379,79.59,837.59,TeleShop,5-30-2020
42054226963,267164,5-30-2011,6,5,4,939,394.38,4150.38,MBR,5-30-2020
35220334568,270396,5-30-2011,2,6,1,601,63.105,664.105,TeleShop,5-30-2020
35800013179,271810,5-30-2011,1,1,2,629,132.09,1390.09,TeleShop,5-30-2020
41950460673,267173,5-30-2011,10,5,2,513,107.73,1133.73,TeleShop,5-30-2020
40456614388,273166,5-30-2011,7,5,5,248,130.2,1370.2,e-Shop,5-30-2020
26405618396,266855,5-30-2011,5,3,1,682,71.61,753.61,TeleShop,5-30-2020
5945967674,272071,5-30-2011,12,6,5,216,113.4,1193.4,Flagship store,5-30-2020
5447116258,269526,5-30-2011,10,5,4,156,65.52,689.52,e-Shop,5-30-2020
943176003,274524,5-30-2011,3,5,5,298,156.45,1646.45,MBR,5-30-2020
3097670983,274247,5-30-2011,1,4,1,1042,109.41,1151.41,TeleShop,5-30-2020
56295737252,274489,5-30-2011,9,3,-4,-758,318.36,-3350.36,e-Shop,5-30-2020
42328605702,268838,5-30-2011,1,4,3,1110,349.65,3679.65,MBR,5-30-2020
87393976677,271618,5-30-2011,1,4,2,912,191.52,2015.52,TeleShop,5-30-2020
77765522739,270081,5-30-2011,1,4,3,1478,465.57,4899.57,e-Shop,5-30-2020
75163718042,274186,5-30-2011,3,2,4,878,368.76,3880.76,MBR,5-30-2020
76028895212,272680,5-30-2011,4,1,4,397,166.74,1754.74,Flagship store,5-30-2020
89622521036,268147,5-30-2011,3,2,-3,-465,146.475,-1541.475,TeleShop,5-30-2020
71547235149,269394,5-30-2011,8,3,1,1353,142.065,1495.065,Flagship store,5-30-2020
75882406431,273510,5-30-2011,7,5,1,525,55.125,580.125,MBR,5-30-2020
37172455892,269216,5-29-2011,1,1,4,1188,498.96,5250.96,e-Shop,5-29-2020
52329817066,273251,5-29-2011,12,5,3,640,201.6,2121.6,MBR,5-29-2020
18309952362,275162,5-29-2011,1,1,1,1042,109.41,1151.41,MBR,5-29-2020
33729725719,269139,5-29-2011,4,3,5,619,324.975,3419.975,TeleShop,5-29-2020
22211976978,269594,5-29-2011,4,3,4,260,109.2,1149.2,Flagship store,5-29-2020
29295812002,274144,5-29-2011,1,2,4,726,304.92,3208.92,MBR,5-29-2020
13142289102,271822,5-29-2011,10,3,-5,-825,433.125,-4558.125,TeleShop,5-29-2020
50601610709,266883,5-29-2011,3,5,1,472,49.56,521.56,Flagship store,5-29-2020
91539933155,267557,5-29-2011,1,4,3,183,57.645,606.645,e-Shop,5-29-2020
86779563042,271032,5-29-2011,6,5,2,552,115.92,1219.92,TeleShop,5-29-2020
76252334812,268147,5-29-2011,10,6,1,178,18.69,196.69,MBR,5-29-2020
80750536942,267226,5-29-2011,10,3,3,1157,364.455,3835.455,e-Shop,5-29-2020
71177135402,269375,5-29-2011,3,1,3,333,104.895,1103.895,TeleShop,5-29-2020
18397180119,272809,5-28-2011,4,2,5,1020,535.5,5635.5,Flagship store,5-28-2020
15427331427,270145,5-28-2011,4,4,1,1424,149.52,1573.52,Flagship store,5-28-2020
26485797329,269221,5-28-2011,2,6,5,1005,527.625,5552.625,MBR,5-28-2020
30429808831,267356,5-28-2011,4,1,5,290,152.25,1602.25,e-Shop,5-28-2020
15079829701,272556,5-28-2011,11,6,5,393,206.325,2171.325,MBR,5-28-2020
63121615260,266935,5-28-2011,10,6,4,181,76.02,800.02,e-Shop,5-28-2020
27339886364,267002,5-28-2011,4,2,4,287,120.54,1268.54,TeleShop,5-28-2020
34373379620,274246,5-28-2011,12,5,5,991,520.275,5475.275,TeleShop,5-28-2020
50752512570,272593,5-28-2011,1,4,1,458,48.09,506.09,MBR,5-28-2020
46015919653,267920,5-28-2011,1,1,-2,-1470,308.7,-3248.7,e-Shop,5-28-2020
42624471605,275031,5-28-2011,11,5,1,1346,141.33,1487.33,e-Shop,5-28-2020
12374909934,275117,5-28-2011,3,5,5,81,42.525,447.525,e-Shop,5-28-2020
33034382290,271092,5-28-2011,10,5,4,1400,588,6188,TeleShop,5-28-2020
34224495171,272317,5-28-2011,1,4,3,1248,393.12,4137.12,e-Shop,5-28-2020
23510558932,270563,5-28-2011,1,1,4,1050,441,4641,e-Shop,5-28-2020
92356842351,267653,5-28-2011,10,5,-2,-1428,299.88,-3155.88,MBR,5-28-2020
78504919301,271154,5-28-2011,10,6,-4,-746,313.32,-3297.32,TeleShop,5-28-2020
89272472642,272105,5-28-2011,7,5,5,305,160.125,1685.125,e-Shop,5-28-2020
92815705204,274881,5-28-2011,9,3,3,370,116.55,1226.55,e-Shop,5-28-2020
90022277289,275245,5-28-2011,7,5,-4,-223,93.66,-985.66,Flagship store,5-28-2020
87877613366,275183,5-28-2011,4,4,4,753,316.26,3328.26,e-Shop,5-28-2020
96291953199,272438,5-28-2011,1,2,1,803,84.315,887.315,e-Shop,5-28-2020
61167623314,274035,5-27-2011,4,4,-5,-1401,735.525,-7740.525,MBR,5-27-2020
58424425260,271747,5-27-2011,3,1,1,813,85.365,898.365,e-Shop,5-27-2020
25656141034,269297,5-27-2011,4,3,3,77,24.255,255.255,e-Shop,5-27-2020
17486817250,272756,5-27-2011,3,2,4,634,266.28,2802.28,MBR,5-27-2020
50125157043,273733,5-27-2011,4,4,2,127,26.67,280.67,MBR,5-27-2020
37488717169,269591,5-27-2011,12,6,5,212,111.3,1171.3,Flagship store,5-27-2020
53196241749,269291,5-27-2011,10,5,-4,-1446,607.32,-6391.32,e-Shop,5-27-2020
63100674967,271747,5-27-2011,3,1,1,853,89.565,942.565,MBR,5-27-2020
49397939875,268126,5-27-2011,2,6,1,1413,148.365,1561.365,MBR,5-27-2020
3993111004,269087,5-27-2011,4,3,2,1151,241.71,2543.71,e-Shop,5-27-2020
3165997172,274689,5-27-2011,12,5,1,94,9.87,103.87,e-Shop,5-27-2020
89622521036,268147,5-27-2011,3,2,3,465,146.475,1541.475,TeleShop,5-27-2020
79532836099,269315,5-27-2011,11,6,2,1399,293.79,3091.79,Flagship store,5-27-2020
13142289102,271822,5-26-2011,10,3,5,825,433.125,4558.125,TeleShop,5-26-2020
35499763240,270812,5-26-2011,3,5,4,544,228.48,2404.48,e-Shop,5-26-2020
24293679422,269831,5-26-2011,1,4,2,1173,246.33,2592.33,Flagship store,5-26-2020
9855867664,273596,5-26-2011,10,6,4,968,406.56,4278.56,e-Shop,5-26-2020
29491054822,268502,5-26-2011,10,3,2,379,79.59,837.59,e-Shop,5-26-2020
21089246759,274369,5-26-2011,4,3,1,709,74.445,783.445,Flagship store,5-26-2020
5720247088,273033,5-26-2011,5,3,-3,-943,297.045,-3126.045,MBR,5-26-2020
972923412,274295,5-26-2011,1,4,5,95,49.875,524.875,MBR,5-26-2020
40864076176,269120,5-26-2011,9,3,1,802,84.21,886.21,e-Shop,5-26-2020
47540823261,271103,5-26-2011,10,6,-5,-1199,629.475,-6624.475,MBR,5-26-2020
56295737252,274489,5-26-2011,9,3,4,758,318.36,3350.36,e-Shop,5-26-2020
56767116274,275252,5-26-2011,4,1,4,829,348.18,3664.18,TeleShop,5-26-2020
74034467223,274512,5-26-2011,1,2,5,73,38.325,403.325,e-Shop,5-26-2020
76619908436,269413,5-26-2011,4,3,4,362,152.04,1600.04,e-Shop,5-26-2020
97403084617,269635,5-26-2011,8,3,-5,-977,512.925,-5397.925,Flagship store,5-26-2020
70690377494,273734,5-26-2011,3,2,-2,-388,81.48,-857.48,TeleShop,5-26-2020
67811621595,274904,5-26-2011,9,3,1,175,18.375,193.375,MBR,5-26-2020
78504919301,271154,5-26-2011,10,6,4,746,313.32,3297.32,TeleShop,5-26-2020
89115050967,267126,5-26-2011,1,2,5,1181,620.025,6525.025,e-Shop,5-26-2020
91168831452,269983,5-26-2011,9,3,5,197,103.425,1088.425,Flagship store,5-26-2020
96280774702,269233,5-26-2011,3,2,4,1459,612.78,6448.78,Flagship store,5-26-2020
94023610745,270225,5-26-2011,7,5,1,1410,148.05,1558.05,TeleShop,5-26-2020
31744308484,273125,5-25-2011,8,3,1,1121,117.705,1238.705,TeleShop,5-25-2020
35075583562,269963,5-25-2011,8,3,4,404,169.68,1785.68,e-Shop,5-25-2020
63063470656,274541,5-25-2011,7,5,1,111,11.655,122.655,e-Shop,5-25-2020
31143367601,270338,5-25-2011,2,6,4,543,228.06,2400.06,Flagship store,5-25-2020
56519220134,269212,5-25-2011,1,2,3,840,264.6,2784.6,MBR,5-25-2020
22688204318,273250,5-25-2011,11,6,-4,-1436,603.12,-6347.12,MBR,5-25-2020
57921017268,269508,5-25-2011,11,5,3,513,161.595,1700.595,e-Shop,5-25-2020
48180398208,267231,5-25-2011,12,6,-2,-187,39.27,-413.27,e-Shop,5-25-2020
25866100166,270252,5-25-2011,10,6,5,273,143.325,1508.325,MBR,5-25-2020
33061908919,269736,5-25-2011,9,3,4,273,114.66,1206.66,TeleShop,5-25-2020
6869666768,268348,5-25-2011,5,3,3,1028,323.82,3407.82,TeleShop,5-25-2020
89804318613,268859,5-25-2011,8,3,2,181,38.01,400.01,Flagship store,5-25-2020
91953010819,268177,5-25-2011,10,6,4,607,254.94,2682.94,Flagship store,5-25-2020
76261665649,271004,5-25-2011,3,1,1,762,80.01,842.01,TeleShop,5-25-2020
73154954127,267261,5-25-2011,4,2,2,213,44.73,470.73,Flagship store,5-25-2020
67834774178,267398,5-25-2011,8,3,2,1306,274.26,2886.26,Flagship store,5-25-2020
58358621757,272649,5-24-2011,1,4,2,1161,243.81,2565.81,Flagship store,5-24-2020
40356219673,270960,5-24-2011,3,2,5,167,87.675,922.675,e-Shop,5-24-2020
40355913765,273124,5-24-2011,2,6,-1,-921,96.705,-1017.705,e-Shop,5-24-2020
62449079655,274328,5-24-2011,11,5,4,1323,555.66,5847.66,e-Shop,5-24-2020
9849419162,271073,5-24-2011,11,5,4,746,313.32,3297.32,MBR,5-24-2020
40368201731,268366,5-24-2011,1,2,1,754,79.17,833.17,Flagship store,5-24-2020
36475200887,270803,5-24-2011,3,2,2,862,181.02,1905.02,MBR,5-24-2020
45287822462,270208,5-24-2011,11,6,3,833,262.395,2761.395,e-Shop,5-24-2020
39728113672,274759,5-24-2011,5,3,5,543,285.075,3000.075,TeleShop,5-24-2020
2218311671,271523,5-24-2011,11,6,3,1395,439.425,4624.425,TeleShop,5-24-2020
15939893279,274816,5-24-2011,1,1,5,264,138.6,1458.6,e-Shop,5-24-2020
59413849859,274217,5-24-2011,3,2,1,1370,143.85,1513.85,Flagship store,5-24-2020
23470473504,270229,5-24-2011,3,1,2,477,100.17,1054.17,MBR,5-24-2020
34424791767,270344,5-24-2011,10,3,2,537,112.77,1186.77,Flagship store,5-24-2020
17592188814,269647,5-24-2011,3,5,2,716,150.36,1582.36,e-Shop,5-24-2020
60624340030,270164,5-24-2011,10,5,-3,-1325,417.375,-4392.375,TeleShop,5-24-2020
25202037266,274686,5-24-2011,3,2,1,999,104.895,1103.895,MBR,5-24-2020
43492948536,274438,5-24-2011,12,6,3,1219,383.985,4040.985,TeleShop,5-24-2020
25302798965,271244,5-24-2011,10,6,-4,-125,52.5,-552.5,e-Shop,5-24-2020
57193024340,268393,5-24-2011,2,6,1,1280,134.4,1414.4,MBR,5-24-2020
78728237275,267640,5-24-2011,1,2,3,1370,431.55,4541.55,Flagship store,5-24-2020
73217688898,271052,5-24-2011,11,6,5,802,421.05,4431.05,e-Shop,5-24-2020
80527168285,274807,5-24-2011,6,5,3,465,146.475,1541.475,e-Shop,5-24-2020
97067310390,272189,5-24-2011,11,5,3,1072,337.68,3553.68,TeleShop,5-24-2020
68077471912,268342,5-24-2011,12,6,4,1196,502.32,5286.32,MBR,5-24-2020
81211545489,268290,5-24-2011,8,3,4,103,43.26,455.26,TeleShop,5-24-2020
71326122639,272974,5-24-2011,10,3,4,1322,555.24,5843.24,e-Shop,5-24-2020
63775695661,268477,5-24-2011,3,2,3,783,246.645,2595.645,TeleShop,5-24-2020
3308293816,271729,5-23-2011,12,6,3,598,188.37,1982.37,MBR,5-23-2020
801302692,272201,5-23-2011,11,6,2,1129,237.09,2495.09,e-Shop,5-23-2020
40355913765,273124,5-23-2011,2,6,1,921,96.705,1017.705,e-Shop,5-23-2020
33628310063,275226,5-23-2011,1,4,3,1280,403.2,4243.2,e-Shop,5-23-2020
3098791267,274624,5-23-2011,7,5,5,1325,695.625,7320.625,e-Shop,5-23-2020
15251291902,272046,5-23-2011,12,6,5,490,257.25,2707.25,MBR,5-23-2020
52855184424,271414,5-23-2011,1,4,5,651,341.775,3596.775,TeleShop,5-23-2020
97870111073,268512,5-23-2011,5,3,2,268,56.28,592.28,e-Shop,5-23-2020
64777271023,275034,5-23-2011,7,5,2,197,41.37,435.37,Flagship store,5-23-2020
70690377494,273734,5-23-2011,3,2,2,388,81.48,857.48,TeleShop,5-23-2020
78048366503,271066,5-23-2011,4,3,-1,-208,21.84,-229.84,e-Shop,5-23-2020
28503820917,267497,5-22-2011,4,1,5,1268,665.7,7005.7,TeleShop,5-22-2020
22278485128,267025,5-22-2011,4,1,5,187,98.175,1033.175,e-Shop,5-22-2020
39601904854,267701,5-22-2011,1,1,-5,-930,488.25,-5138.25,Flagship store,5-22-2020
7166520492,275081,5-22-2011,3,2,4,1240,520.8,5480.8,TeleShop,5-22-2020
22709456057,270985,5-22-2011,10,6,5,165,86.625,911.625,TeleShop,5-22-2020
33388207640,267233,5-22-2011,1,1,1,289,30.345,319.345,e-Shop,5-22-2020
45911651014,272559,5-22-2011,1,1,3,578,182.07,1916.07,e-Shop,5-22-2020
63126920365,271489,5-22-2011,4,1,4,131,55.02,579.02,TeleShop,5-22-2020
4710310315,267401,5-22-2011,10,6,3,1146,360.99,3798.99,MBR,5-22-2020
43516417150,266906,5-22-2011,1,1,5,200,105,1105,TeleShop,5-22-2020
3447643828,267252,5-22-2011,11,6,1,398,41.79,439.79,e-Shop,5-22-2020
57657521337,274408,5-22-2011,12,5,3,609,191.835,2018.835,Flagship store,5-22-2020
62246661789,270572,5-22-2011,12,6,4,429,180.18,1896.18,Flagship store,5-22-2020
46486089880,274087,5-22-2011,7,5,-2,-224,47.04,-495.04,MBR,5-22-2020
53636777342,274582,5-22-2011,6,5,1,1239,130.095,1369.095,MBR,5-22-2020
58869497487,272503,5-22-2011,1,4,3,400,126,1326,TeleShop,5-22-2020
14581213571,273515,5-22-2011,2,6,3,1265,398.475,4193.475,Flagship store,5-22-2020
61167623314,274035,5-22-2011,4,4,-5,-1401,735.525,-7740.525,MBR,5-22-2020
46015919653,267920,5-22-2011,1,1,2,1470,308.7,3248.7,e-Shop,5-22-2020
75469540317,268068,5-22-2011,12,6,5,1383,726.075,7641.075,TeleShop,5-22-2020
83876780887,270678,5-22-2011,10,6,-2,-912,191.52,-2015.52,Flagship store,5-22-2020
92685279607,268710,5-22-2011,11,6,1,765,80.325,845.325,Flagship store,5-22-2020
99517583371,268347,5-22-2011,6,5,-3,-953,300.195,-3159.195,e-Shop,5-22-2020
90360776187,274445,5-22-2011,6,5,5,566,297.15,3127.15,Flagship store,5-22-2020
86484634598,268261,5-22-2011,3,1,2,809,169.89,1787.89,e-Shop,5-22-2020
91267113281,271526,5-22-2011,9,3,5,600,315,3315,Flagship store,5-22-2020
47540823261,271103,5-21-2011,10,6,5,1199,629.475,6624.475,MBR,5-21-2020
9357502772,272849,5-21-2011,1,1,-5,-298,156.45,-1646.45,e-Shop,5-21-2020
22989507320,267683,5-21-2011,4,3,4,922,387.24,4075.24,MBR,5-21-2020
24470932758,273026,5-21-2011,4,1,2,643,135.03,1421.03,Flagship store,5-21-2020
46486089880,274087,5-21-2011,7,5,2,224,47.04,495.04,MBR,5-21-2020
48684210661,271565,5-21-2011,3,5,4,535,224.7,2364.7,e-Shop,5-21-2020
93493608970,267498,5-21-2011,10,6,3,946,297.99,3135.99,Flagship store,5-21-2020
95648439744,275076,5-21-2011,11,6,3,78,24.57,258.57,e-Shop,5-21-2020
82066111598,273123,5-21-2011,2,6,1,1024,107.52,1131.52,e-Shop,5-21-2020
83876780887,270678,5-21-2011,10,6,2,912,191.52,2015.52,Flagship store,5-21-2020
81018721850,273053,5-21-2011,9,3,1,1377,144.585,1521.585,e-Shop,5-21-2020
98779931350,274196,5-21-2011,5,3,1,809,84.945,893.945,e-Shop,5-21-2020
6015452846,268560,5-20-2011,7,5,5,291,152.775,1607.775,TeleShop,5-20-2020
13798139048,271308,5-20-2011,12,6,4,1109,465.78,4901.78,Flagship store,5-20-2020
5720247088,273033,5-20-2011,5,3,3,943,297.045,3126.045,MBR,5-20-2020
14512368141,270967,5-20-2011,1,2,2,552,115.92,1219.92,e-Shop,5-20-2020
58064640073,266843,5-20-2011,10,6,1,1223,128.415,1351.415,MBR,5-20-2020
42688801985,267338,5-20-2011,11,5,3,711,223.965,2356.965,Flagship store,5-20-2020
7932841183,269979,5-20-2011,3,2,3,599,188.685,1985.685,Flagship store,5-20-2020
60156894486,272374,5-20-2011,10,6,3,691,217.665,2290.665,TeleShop,5-20-2020
49509375496,269859,5-20-2011,4,3,4,1333,559.86,5891.86,TeleShop,5-20-2020
39260648835,274274,5-20-2011,3,5,1,1070,112.35,1182.35,e-Shop,5-20-2020
7780945970,274575,5-20-2011,4,1,1,154,16.17,170.17,e-Shop,5-20-2020
9357502772,272849,5-20-2011,1,1,5,298,156.45,1646.45,e-Shop,5-20-2020
2329461164,268301,5-20-2011,3,5,4,1345,564.9,5944.9,TeleShop,5-20-2020
68149231039,268037,5-20-2011,4,4,3,1020,321.3,3381.3,MBR,5-20-2020
65817343324,270922,5-20-2011,2,6,5,1285,674.625,7099.625,MBR,5-20-2020
78561412958,275083,5-20-2011,6,5,1,840,88.2,928.2,e-Shop,5-20-2020
92356842351,267653,5-20-2011,10,5,2,1428,299.88,3155.88,MBR,5-20-2020
87116215285,272501,5-20-2011,1,4,2,1322,277.62,2921.62,e-Shop,5-20-2020
70665183434,267287,5-20-2011,2,6,4,1128,473.76,4985.76,TeleShop,5-20-2020
78048366503,271066,5-20-2011,4,3,1,208,21.84,229.84,e-Shop,5-20-2020
70586652208,272330,5-20-2011,1,1,3,1434,451.71,4753.71,TeleShop,5-20-2020
68509691719,272760,5-20-2011,10,3,3,1499,472.185,4969.185,Flagship store,5-20-2020
26898318738,274426,5-19-2011,1,2,2,1322,277.62,2921.62,e-Shop,5-19-2020
11309728485,267818,5-19-2011,8,3,4,709,297.78,3133.78,e-Shop,5-19-2020
61167623314,274035,5-19-2011,4,4,5,1401,735.525,7740.525,MBR,5-19-2020
35061961122,270295,5-19-2011,2,6,4,1483,622.86,6554.86,Flagship store,5-19-2020
4544981876,274522,5-19-2011,4,1,3,1282,403.83,4249.83,e-Shop,5-19-2020
7272980443,267830,5-19-2011,9,3,4,864,362.88,3818.88,Flagship store,5-19-2020
48660504786,267668,5-19-2011,12,6,2,702,147.42,1551.42,MBR,5-19-2020
7657653934,268177,5-19-2011,10,6,4,711,298.62,3142.62,MBR,5-19-2020
53196241749,269291,5-19-2011,10,5,4,1446,607.32,6391.32,e-Shop,5-19-2020
26660808484,269183,5-19-2011,1,1,4,1285,539.7,5679.7,TeleShop,5-19-2020
54617316150,273971,5-19-2011,5,3,5,1398,733.95,7723.95,e-Shop,5-19-2020
46853058678,271120,5-19-2011,5,3,5,140,73.5,773.5,TeleShop,5-19-2020
97403084617,269635,5-19-2011,8,3,5,977,512.925,5397.925,Flagship store,5-19-2020
90022277289,275245,5-19-2011,7,5,4,223,93.66,985.66,Flagship store,5-19-2020
95432208195,268565,5-19-2011,11,6,3,186,58.59,616.59,TeleShop,5-19-2020
99614906684,273595,5-19-2011,10,3,3,384,120.96,1272.96,Flagship store,5-19-2020
